siren,date_cloture_exercice,ca,resultat_net,type_bilan,annee_cloture_exercice
418037768,2022-02-28,0.0,3471116.0,C,2021
418037768,2021-02-28,0.0,4156594.0,C,2020
418037768,2020-02-29,0.0,922506.0,C,2019
418037768,2019-02-28,0.0,1494258.0,C,2018
418166096,2023-08-31,146139809.0,10626638.0,C,2023
418166096,2022-08-31,152237959.0,11790318.0,C,2022
418166096,2021-08-31,128251864.0,9315700.0,C,2021
418166096,2020-08-31,103357450.0,3484637.0,C,2020
418166096,2019-08-31,83968023.0,1214161.0,C,2019
418348231,2023-03-31,24191993.0,6331750.0,C,2022
418348231,2022-03-31,20805063.0,4984162.0,C,2021
418348231,2021-03-31,18341338.0,5101861.0,C,2020
418348231,2020-03-31,16526679.0,3073089.0,C,2019
418348231,2019-03-31,13704222.0,2395945.0,C,2018
418353439,2021-12-31,1098807.0,181770.0,C,2021
418353439,2020-12-31,849432.0,9004.0,C,2020
418353439,2019-12-31,1120860.0,165060.0,C,2019
418450524,2022-12-31,0.0,-317163.0,C,2022
418450524,2021-12-31,11687957.0,-403874.0,C,2021
418450524,2020-12-31,13173214.0,647128.0,C,2020
418450524,2019-12-31,13372236.0,1036793.0,C,2019
418661039,2022-12-31,231814000.0,92552000.0,C,2022
418661039,2021-12-31,199169000.0,78338000.0,C,2021
418661039,2020-12-31,99203000.0,56376000.0,C,2020
418661039,2019-12-31,108747000.0,69758000.0,C,2019
418666574,2022-12-31,4393786.0,179441.0,C,2022
418666574,2021-12-31,3043996.0,256027.0,C,2021
418666574,2020-12-31,2391365.0,21123.0,C,2020
418827655,2022-12-31,137893640.0,4381910.0,C,2022
418827655,2021-12-31,137884984.0,3729795.0,C,2021
418827655,2020-12-31,132833092.0,1018107.0,C,2020
418827655,2019-12-31,145248293.0,2599347.0,C,2019
418841227,2022-12-31,20209260.0,3294032.0,C,2022
418841227,2021-12-31,18747207.0,3018616.0,C,2021
418841227,2020-12-31,15887451.0,2266906.0,C,2020
418841227,2019-12-31,16602177.0,2359431.0,C,2019
419031844,2022-09-30,31382854.0,727991.0,C,2022
419031844,2021-09-30,36896189.0,1108549.0,C,2021
419031844,2020-09-30,26271449.0,516210.0,C,2020
419031844,2019-09-30,38396907.0,786951.0,C,2019
419070271,2022-12-31,8115626.0,880565.0,C,2022
419070271,2021-12-31,6856677.0,340710.0,C,2021
419070271,2020-12-31,6469266.0,77070.0,C,2020
419070271,2019-12-31,6175827.0,-19348.0,C,2019
419280151,2022-12-31,24109886.0,2323896.0,C,2022
419280151,2021-12-31,40773970.0,1236400.0,C,2021
419280151,2020-12-31,39132134.0,-3734251.0,C,2020
419280151,2019-12-31,43074696.0,660284.0,C,2019
419293972,2022-10-31,15936245.0,326581.0,C,2022
419293972,2021-10-31,15128852.0,-35899.0,C,2021
419293972,2020-10-31,15216189.0,335032.0,C,2020
419293972,2019-10-31,0.0,-21997.0,C,2019
419632286,2023-06-30,125553995.0,1268309.0,C,2022
419632286,2022-06-30,118562062.0,9139733.0,C,2021
419632286,2021-06-30,117182517.0,9697426.0,C,2020
419632286,2019-06-30,104628544.0,2575114.0,C,2018
419646096,2023-02-28,64864615.0,3057651.0,C,2022
419646096,2022-02-28,60951853.0,4552712.0,C,2021
419646096,2021-02-28,39600472.0,2011479.0,C,2020
419646096,2020-02-29,37544469.0,1944068.0,C,2019
419646096,2019-02-28,48730247.0,3720269.0,C,2018
419671425,2022-12-31,210185077.0,3527275.0,C,2022
419671425,2021-12-31,197119203.0,4193388.0,C,2021
419671425,2020-12-31,175871220.0,-1109245.0,C,2020
419671425,2019-12-31,193230130.0,3615199.0,C,2019
419683818,2022-12-31,2188285060.0,2937350.0,C,2022
419683818,2021-12-31,1981845847.0,-5844797.0,C,2021
419683818,2020-12-31,1652083912.0,-18242455.0,C,2020
419683818,2019-12-31,1816626820.0,-12019910.0,C,2019
419873500,2022-12-31,15370693.0,1215866.0,C,2022
419873500,2021-12-31,14143007.0,1218395.0,C,2021
419873500,2019-12-31,9831638.0,508332.0,C,2019
419875786,2022-12-31,317521419.0,-3803104.0,C,2022
419875786,2021-12-31,313756182.0,-3534281.0,C,2021
419875786,2020-12-31,304702843.0,46775.0,C,2020
419875786,2019-12-31,300285765.0,-471770.0,C,2019
419890595,2022-09-30,2086224.0,150479.0,C,2022
419890595,2021-09-30,1837466.0,76887.0,C,2021
419890595,2020-09-30,2181967.0,100690.0,C,2020
419890595,2019-09-30,2582468.0,207135.0,C,2019
419892336,2019-12-31,2546.0,743366.0,C,2019
420019812,2023-08-31,288723005.0,15345756.0,C,2023
420019812,2022-08-31,258314688.0,11889181.0,C,2022
420019812,2021-08-31,238715943.0,11117449.0,C,2021
420019812,2020-08-31,254135526.0,6370516.0,C,2020
420019812,2019-08-31,246717646.0,7762118.0,C,2019
420418774,2022-12-31,115362737.0,158880.0,C,2022
420418774,2021-12-31,97017940.0,27464979.0,C,2021
420418774,2020-12-31,92907118.0,6961953.0,C,2020
420418774,2019-12-31,96540568.0,5025661.0,C,2019
420495178,2022-12-31,16285000000.0,104000000.0,K,2022
420495178,2021-12-31,8744000000.0,-2040000000.0,K,2021
420495178,2020-12-31,6415000000.0,-5488000000.0,K,2020
420495178,2019-12-31,16588000000.0,-141000000.0,K,2019
420540643,2022-12-31,208474977.0,6175037.0,C,2022
420540643,2021-12-31,204109827.0,5561918.0,C,2021
420540643,2020-12-31,181131375.0,3877281.0,C,2020
420540643,2019-12-31,205108157.0,4891090.0,C,2019
420611386,2022-12-31,582937951.0,-3896917.0,C,2022
420611386,2021-12-31,468695414.0,-3204125.0,C,2021
420611386,2020-12-31,367583874.0,-26680517.0,C,2020
420611386,2019-12-31,400057495.0,0.0,C,2019
420712192,2020-12-31,6060758.0,340861.0,C,2020
420714198,2022-12-31,6840378.0,548021.0,C,2022
420714198,2021-12-31,7042133.0,568956.0,C,2021
420714198,2020-12-31,6666193.0,529999.0,C,2020
420714198,2019-12-31,6358945.0,479540.0,C,2019
420714792,2021-12-31,74706633.0,10519718.0,C,2021
420714792,2020-12-31,75312388.0,-30642241.0,C,2020
420714792,2019-12-31,131425907.0,11838070.0,C,2019
420742660,2022-12-31,285916934.0,-59070347.0,C,2022
420742660,2021-12-31,232715612.0,-33758225.0,C,2021
420742660,2020-12-31,191071238.0,-61547839.0,C,2020
420742660,2019-12-31,286829311.0,-6457747.0,C,2019
420743221,2022-12-31,526241088.0,-9291528.0,C,2022
420743221,2021-12-31,292686033.0,-31772553.0,C,2021
420743221,2020-12-31,225341445.0,-18256193.0,C,2020
420743221,2019-12-31,359235118.0,-16523774.0,C,2019
420797433,2022-12-31,600795014.0,-28728997.0,C,2022
420797433,2021-12-31,625334764.0,9400043.0,C,2021
420797433,2020-12-31,586781427.0,-614844.0,C,2020
420797433,2019-12-31,638224738.0,6833249.0,C,2019
420809923,2021-12-31,669342703.0,11119967.0,C,2021
420809923,2020-12-31,589339618.0,6426871.0,C,2020
420809923,2019-12-31,550630588.0,6066467.0,C,2019
420916918,2022-12-31,10803000000.0,2919000000.0,C,2022
420916918,2021-12-31,9097000000.0,835000000.0,C,2021
420916918,2020-12-31,8284000000.0,-1838000000.0,C,2020
420916918,2019-12-31,14495000000.0,1238000000.0,C,2019
420937229,2022-12-31,28659402.0,2090568.0,C,2022
420937229,2021-12-31,26708679.0,1961180.0,C,2021
420937229,2020-12-31,26881053.0,1862950.0,C,2020
420937229,2019-12-31,25327405.0,1205417.0,C,2019
420948226,2021-12-31,261100154.0,5901858.0,C,2021
420948226,2020-12-31,225737250.0,4476792.0,C,2020
420948226,2019-12-31,262973864.0,7436461.0,C,2019
420985962,2019-12-31,51751418.0,-1089327.0,C,2019
421100645,2022-12-31,8319000000.0,1350000000.0,K,2022
421100645,2021-12-31,8020000000.0,1123000000.0,K,2021
421100645,2020-12-31,0.0,4688000000.0,K,2020
421100645,2019-12-31,0.0,785751000.0,K,2019
421106709,2022-12-31,3013795963.0,82565175.0,C,2022
421106709,2021-12-31,2793055368.0,59813446.0,C,2021
421106709,2020-12-31,2441972915.0,-28123066.0,C,2020
421106709,2019-12-31,2716742416.0,25452654.0,C,2019
421110198,2022-12-31,275000456.0,4535739.0,C,2022
421110198,2021-12-31,296520562.0,11185233.0,C,2021
421110198,2020-12-31,302859546.0,7928441.0,C,2020
421110198,2019-12-31,245344532.0,3112019.0,C,2019
421119751,2022-12-31,25543703.0,1309897.0,C,2022
421119751,2021-12-31,21923000.0,2128240.0,C,2021
421119751,2020-12-31,17003529.0,708704.0,C,2020
421119751,2019-12-31,16938179.0,1021849.0,C,2019
421128620,2022-12-31,24284724.0,10797175.0,C,2022
421128620,2021-12-31,22562024.0,9644869.0,C,2021
421128620,2020-12-31,21657785.0,3886239.0,C,2020
421131368,2022-12-31,64498678.0,-34506130.0,C,2022
421131368,2021-12-31,59658795.0,-34878778.0,C,2021
421131368,2020-12-31,114773750.0,-8720087.0,C,2020
421131368,2019-12-31,210076623.0,12059326.0,C,2019
421162751,2022-03-31,155802143.0,-5882809.0,C,2021
421162751,2021-03-31,164660725.0,-8913512.0,C,2020
421162751,2020-03-31,205629318.0,-7667724.0,C,2019
421162751,2019-03-31,207125162.0,-14002598.0,C,2018
421172313,2022-12-31,72650692.0,2427942.0,C,2022
421172313,2021-12-31,66865857.0,1600287.0,C,2021
421172313,2020-12-31,50469860.0,-2335936.0,C,2020
421172313,2019-12-31,54024174.0,-2272525.0,C,2019
421174038,2022-12-31,3020483000.0,-113172000.0,C,2022
421174038,2021-12-31,2523792000.0,194839000.0,C,2021
421174038,2020-12-31,1431543000.0,-99261000.0,C,2020
421174038,2019-12-31,2019028000.0,-195399000.0,C,2019
421204041,2022-12-31,93542814.0,6413414.0,C,2022
421204041,2021-12-31,71073388.0,7573215.0,C,2021
421204041,2020-12-31,49908166.0,4031060.0,C,2020
421204041,2019-12-31,53167560.0,4735436.0,C,2019
421206079,2022-12-31,2420501162.0,42585484.0,C,2022
421206079,2021-12-31,2154255000.0,21071000.0,C,2021
421206079,2020-12-31,1631793000.0,10992000.0,C,2020
421206079,2019-12-31,1625023000.0,31060000.0,C,2019
421255134,2022-12-31,287228349.0,-859163.0,C,2022
421255134,2021-12-31,273059290.0,1449085.0,C,2021
421255134,2020-12-31,271911064.0,4901265.0,C,2020
421255134,2019-12-31,264054235.0,1795660.0,C,2019
421287996,2022-12-31,2314672.0,5964005.0,C,2022
421287996,2020-12-31,1692512.0,3100375.0,C,2020
421287996,2019-12-31,2109496.0,7576818.0,C,2019
421317553,2021-12-31,6329023.0,119482.0,C,2021
421317553,2020-12-31,0.0,196554.0,C,2020
421320268,2022-12-31,249137324.0,28997935.0,C,2022
421320268,2021-12-31,206360504.0,18867368.0,C,2021
421320268,2020-12-31,258479303.0,19504109.0,C,2020
421320268,2019-09-27,250875472.0,28914592.0,C,2019
421343369,2023-01-31,1554100660.0,128863991.0,C,2022
421343369,2022-01-31,1135557241.0,72366846.0,C,2021
421343369,2021-01-31,1105325507.0,48087824.0,C,2020
421343369,2020-01-31,1008413904.0,-114642675.0,C,2019
421343369,2019-01-31,960222140.0,-97606914.0,C,2018
421345638,2022-12-31,95032195.0,-11116993.0,C,2022
421345638,2021-12-31,95201959.0,-21134784.0,C,2021
421345638,2020-12-31,77647593.0,-11916396.0,C,2020
421345638,2019-12-31,89339879.0,-15117441.0,C,2019
421356593,2021-12-31,157847000.0,7934000.0,C,2021
421356593,2020-12-31,154134000.0,8256000.0,C,2020
421356593,2019-12-31,164413000.0,11059000.0,C,2019
421363979,2022-12-31,189353274.0,-1806070.0,C,2022
421363979,2021-12-31,183211162.0,-5479469.0,C,2021
421363979,2020-12-31,162526706.0,-15218676.0,C,2020
421454406,2022-12-31,700682631.0,12973256.0,C,2022
421454406,2021-12-31,334016318.0,-92630964.0,C,2021
421454406,2020-12-31,266959691.0,-37481958.0,C,2020
421454406,2019-12-31,329021010.0,-31199481.0,C,2019
421479163,2021-12-31,24668366.0,2663393.0,C,2021
421479163,2020-12-31,18885326.0,1258219.0,C,2020
421479163,2019-12-31,16961646.0,1111630.0,C,2019
421528605,2022-12-31,43400145.0,2648083.0,C,2022
421528605,2021-12-31,43480233.0,3176808.0,C,2021
421566266,2022-12-31,9863494.0,-553258.0,C,2022
421566266,2021-12-31,9629651.0,564956.0,C,2021
421566266,2020-12-31,8071097.0,259361.0,C,2020
421566266,2019-12-31,8709835.0,364249.0,C,2019
421568965,2022-03-31,140356457.0,0.0,K,2021
421568965,2021-03-31,135367597.0,5654794.0,K,2020
421568965,2020-03-31,131396459.0,0.0,K,2019
421568965,2019-03-31,114680064.0,2142638.0,K,2018
421595786,2019-12-31,45812591.0,1161862.0,C,2019
421637273,2022-12-31,8636337.0,953842.0,C,2022
421637273,2021-12-31,11267701.0,1095805.0,C,2021
421637273,2020-12-31,11429464.0,692813.0,C,2020
421637273,2019-12-31,10618283.0,391303.0,C,2019
421664418,2022-12-31,27291613.0,-63879.0,C,2022
421664418,2021-12-31,26334555.0,-576912.0,C,2021
421664418,2020-12-31,19856544.0,-2284363.0,C,2020
421664418,2019-12-31,28521311.0,-916665.0,C,2019
421850066,2022-12-31,29830466.0,-179586.0,C,2022
421850066,2020-12-31,24470737.0,347099.0,C,2020
421850066,2019-12-31,19497588.0,249159.0,C,2019
421863259,2022-12-31,555341817.0,26836765.0,C,2022
421863259,2021-02-28,414841930.0,22810121.0,C,2020
421863259,2020-02-29,452338175.0,20156644.0,C,2019
421982745,2022-12-31,958967000.0,-22986000.0,C,2022
421982745,2021-12-31,867437343.0,-39446883.0,C,2021
421982745,2020-12-31,854585718.0,-24325919.0,C,2020
421982745,2019-12-31,968014402.0,-18768120.0,C,2019
422182931,2021-12-31,10869192.0,327013.0,C,2021
422182931,2020-12-31,0.0,-6866.0,C,2020
422182931,2019-12-31,0.0,-9302.0,C,2019
422288092,2022-12-31,91764539.0,4184734.0,C,2022
422288092,2021-12-31,89235392.0,3131217.0,C,2021
422288092,2020-12-31,6410978.0,2550088.0,C,2020
422288092,2019-12-31,6505043.0,-4918919.0,C,2019
422551176,2023-06-30,1134000000.0,0.0,K,2022
422551176,2022-06-30,1237200000.0,0.0,K,2021
422551176,2021-06-30,1281400000.0,353700000.0,K,2020
422551176,2020-06-30,0.0,353700000.0,K,2019
422551176,2019-06-30,0.0,394800000.0,K,2018
422636472,2022-10-31,74058000.0,0.0,K,2022
422636472,2021-10-31,18927000.0,-10549000.0,K,2021
422636472,2020-10-31,51416000.0,-6134000.0,K,2020
422636472,2019-10-31,70421000.0,-1662000.0,K,2019
422809574,2021-12-31,86067403.0,2049248.0,C,2021
422809574,2020-12-31,59103504.0,416695.0,C,2020
422809574,2019-12-31,47294966.0,1577756.0,C,2019
422845982,2020-06-30,73554000.0,6272000.0,S,2019
422854919,2022-12-31,0.0,744.0,C,2022
422854919,2021-12-31,0.0,-13747.0,C,2021
422854919,2020-12-31,0.0,-22189.0,C,2020
422854919,2019-12-31,1151281.0,72172.0,C,2019
422868851,2023-09-30,108339189.0,733857.0,C,2023
422868851,2022-09-30,87367755.0,-5449342.0,C,2022
422868851,2021-09-30,67326958.0,-7785963.0,C,2021
422868851,2020-09-30,83475205.0,-5021630.0,C,2020
422868851,2019-09-30,129609491.0,5831963.0,C,2019
422883769,2021-12-31,87266000.0,3989000.0,C,2021
422883769,2020-12-31,73899000.0,3263000.0,C,2020
422883769,2019-12-31,94507000.0,7259000.0,C,2019
423501469,2022-12-31,85143227.0,13178052.0,C,2022
423501469,2020-12-31,79526634.0,10943937.0,C,2020
423501469,2019-12-31,45690204.0,1730439.0,C,2019
423505213,2023-04-30,37335800.0,208710.0,C,2022
423505213,2022-04-30,37365631.0,1082511.0,C,2021
423505213,2021-04-30,28925267.0,245716.0,C,2020
423505213,2020-04-30,22795291.0,497055.0,C,2019
423505213,2019-04-30,19578373.0,-220447.0,C,2018
423681774,2019-12-31,11194530.0,1218977.0,C,2019
423754241,2021-12-31,86287349.0,531449.0,C,2021
423754241,2020-12-31,85232829.0,1161236.0,C,2020
423754241,2019-12-31,89687772.0,1103026.0,C,2019
423989755,2022-12-31,52136004.0,2255456.0,C,2022
423989755,2021-12-31,44600672.0,1801016.0,C,2021
423989755,2020-12-31,40124414.0,1598566.0,C,2020
423989755,2019-12-31,37990377.0,1362435.0,C,2019
424210599,2022-12-31,188194005.0,-10319263.0,C,2022
424210599,2021-12-31,165206110.0,-3568954.0,C,2021
424210599,2020-12-31,205137855.0,33857806.0,C,2020
424210599,2019-12-31,342447857.0,12511356.0,C,2019
424245884,2022-12-31,0.0,109090000.0,C,2022
424245884,2021-12-31,0.0,72335000.0,C,2021
424245884,2020-12-31,0.0,96247000.0,C,2020
424245884,2019-12-31,0.0,108534000.0,C,2019
424412377,2022-09-30,789013.0,10742.0,C,2022
424412377,2021-09-30,0.0,11894.0,C,2021
424412377,2019-09-30,0.0,9242.0,C,2019
424508638,2021-12-31,32116119.0,2588422.0,C,2021
424508638,2020-12-31,27752085.0,1721932.0,C,2020
424508638,2019-12-31,29828009.0,919066.0,C,2019
424570174,2022-12-31,424914000.0,0.0,K,2022
424570174,2021-12-31,414460000.0,22231000.0,K,2021
424570174,2020-12-31,357089000.0,17842000.0,K,2020
424570174,2019-12-31,367740000.0,15708000.0,K,2019
424623759,2022-12-31,1060961704.0,-41076695.0,C,2022
424623759,2021-12-31,987657487.0,-19689595.0,C,2021
424623759,2020-12-31,842663877.0,-6473622.0,C,2020
424623759,2019-12-31,873901832.0,10987897.0,C,2019
424704963,2022-12-31,735844000.0,20661000.0,C,2022
424704963,2021-12-31,647214000.0,7651000.0,C,2021
424704963,2020-12-31,604693000.0,-4837000.0,C,2020
424704963,2019-12-31,624795000.0,-9634000.0,C,2019
424761419,2023-08-31,789757000.0,-70382000.0,C,2023
424761419,2022-08-31,654716000.0,-43276000.0,C,2022
424761419,2021-08-31,556052000.0,11469000.0,C,2021
424817625,2021-12-31,0.0,95294.0,C,2021
424817625,2019-12-31,6977444.0,62110.0,C,2019
424821221,2021-12-31,317147273.0,10777517.0,C,2021
424821221,2020-12-31,245518886.0,2432101.0,C,2020
424821221,2019-12-31,262717464.0,3896946.0,C,2019
424850014,2022-12-31,122782835.0,-1374378.0,C,2022
424850014,2021-12-31,103191571.0,1234811.0,C,2021
424850014,2020-12-31,85036919.0,3654745.0,C,2020
424850014,2019-12-31,79430139.0,3284883.0,C,2019
424936656,2022-08-31,9477588.0,2568989.0,C,2022
424936656,2021-08-31,8885604.0,2108579.0,C,2021
424936656,2020-08-31,8488732.0,1650386.0,C,2020
424982650,2023-03-31,2557047447.0,48315777.0,C,2022
424982650,2022-03-31,2017838268.0,31707523.0,C,2021
424982650,2021-03-31,1783062529.0,14960075.0,C,2020
424982650,2020-03-31,6990847.0,1175536.0,C,2019
424982650,2019-03-31,1493412649.0,5735297.0,C,2018
425050556,2022-12-31,516847915.0,40310673.0,C,2022
425050556,2021-12-31,504296502.0,43483686.0,C,2021
425050556,2020-12-31,398524953.0,29323848.0,C,2020
425050556,2019-12-31,444336228.0,16826598.0,C,2019
425112612,2022-12-31,11116046.0,448899.0,C,2022
425112612,2021-12-31,8547412.0,646445.0,C,2021
425112612,2019-12-31,9779968.0,294604.0,C,2019
425920352,2022-12-31,1343633594.0,13056534.0,K,2022
425920352,2021-12-31,1316070993.0,12443980.0,K,2021
425920352,2020-12-31,1275476038.0,11104210.0,K,2020
425920352,2019-12-31,1293163875.0,5317202.0,K,2019
426420162,2022-12-31,142816000.0,-4604000.0,C,2022
426420162,2021-12-31,104548000.0,422000.0,C,2021
426420162,2020-12-31,82711000.0,-32431000.0,C,2020
426420162,2019-12-31,119783000.0,-1640000.0,C,2019
428240287,2022-12-31,1794306060.0,2104779.0,C,2022
428240287,2021-12-31,1706671048.0,-5623162.0,C,2021
428240287,2020-12-31,1715685930.0,1347533.0,C,2020
428240287,2019-12-31,1662426353.0,3683454.0,C,2019
428240352,2022-12-31,135457157.0,3095655.0,C,2022
428240352,2021-12-31,145449030.0,-12350536.0,C,2021
428240352,2020-12-31,146162551.0,2647742.0,C,2020
428240352,2019-12-31,142683160.0,4801402.0,C,2019
428264915,2023-09-30,1157932000.0,15254000.0,K,2023
428264915,2022-09-30,1119032.0,12844697.0,C,2022
428264915,2021-09-30,927783.0,9688771.0,C,2021
428264915,2020-09-30,903938000.0,-7154000.0,K,2020
428264915,2019-09-30,1055958000.0,5379000.0,K,2019
428267249,2022-12-31,75101000.0,2171000.0,C,2022
428267249,2021-12-31,84382592.0,211089.0,C,2021
428267249,2020-12-31,106234190.0,-781472.0,C,2020
428267249,2019-12-31,96757859.0,43036.0,C,2019
428268023,2022-12-31,7056700000.0,-481000000.0,C,2022
428268023,2021-12-31,1786000000.0,-81600000.0,C,2021
428268023,2020-12-31,7753000000.0,-657100000.0,C,2020
428268023,2019-12-31,8197200000.0,-1750600000.0,C,2019
428560031,2020-12-31,351639140.0,-39198733.0,C,2020
428560031,2019-12-31,428206843.0,-27120268.0,C,2019
428579130,2022-12-31,106703222.0,42177378.0,C,2022
428579130,2021-12-31,102244300.0,31146522.0,C,2021
428579130,2020-12-31,95646597.0,28929489.0,C,2020
428579130,2019-12-31,114593039.0,135699857.0,C,2019
428593230,2022-12-31,1914185574.0,-35341457.0,C,2022
428593230,2021-12-31,1894503789.0,-29359142.0,C,2021
428593230,2020-12-31,1516638226.0,-11297168.0,C,2020
428593230,2019-12-31,1621392772.0,-55004221.0,C,2019
428611719,2022-12-31,7160507000.0,61751000.0,K,2022
428611719,2021-12-31,6217803000.0,60489000.0,K,2021
428611719,2020-12-31,5957358000.0,68817000.0,K,2020
428611719,2019-12-31,6090154000.0,52099000.0,K,2019
428634356,2022-12-31,53072394.0,4707678.0,C,2022
428634356,2021-12-31,47534276.0,3847670.0,C,2021
428634356,2020-12-31,45574898.0,2994148.0,C,2020
428634356,2019-12-31,45297135.0,3376191.0,C,2019
428677124,2022-12-31,532742445.0,41021820.0,C,2022
428677124,2021-12-31,486026913.0,22183072.0,C,2021
428677124,2020-12-31,461291253.0,12440568.0,C,2020
428677124,2019-12-31,486002950.0,21548726.0,C,2019
428685358,2022-12-31,300656541.0,6996266.0,C,2022
428685358,2021-12-31,296556622.0,8562687.0,C,2021
428685358,2020-12-31,278193540.0,10810892.0,C,2020
428685358,2019-12-31,264691981.0,5977032.0,C,2019
428688485,2022-12-31,160022813.0,7304194.0,C,2022
428688485,2021-12-31,155294828.0,8132657.0,C,2021
428688485,2020-12-31,168962133.0,3892021.0,C,2020
428688485,2019-12-31,209369677.0,8569370.0,C,2019
428689392,2022-12-31,164950524.0,3814956.0,C,2022
428689392,2021-12-31,156292405.0,3765974.0,C,2021
428689392,2020-12-31,144641220.0,6272059.0,C,2020
428689392,2019-12-31,144955811.0,3955752.0,C,2019
428702419,2022-12-31,279283000.0,60800000.0,C,2022
428702419,2021-12-31,262094000.0,50267000.0,C,2021
428702419,2020-12-31,254529000.0,39234000.0,C,2020
428702419,2019-12-31,236674000.0,45025000.0,C,2019
428706204,2022-12-31,1336000000.0,12000000.0,C,2022
428706204,2021-12-31,1490000000.0,151000000.0,C,2021
428706204,2020-12-31,1405000000.0,18000000.0,C,2020
428706204,2019-12-31,0.0,-29000000.0,S,2019
428709786,2021-03-31,248229297.0,-19520114.0,C,2020
428709786,2020-03-31,381637719.0,-48797607.0,C,2019
428709786,2019-03-31,409593500.0,-4293100.0,C,2018
428734123,2022-12-31,179982000.0,3486000.0,C,2022
428734123,2021-12-31,171098000.0,6440000.0,C,2021
428734123,2020-12-31,145794000.0,-17351000.0,C,2020
428734123,2019-12-31,153803000.0,-89452000.0,C,2019
428764500,2022-12-31,108277000.0,-318127000.0,C,2022
428764500,2021-12-31,-5193000.0,-177925000.0,C,2021
428764500,2020-12-31,-321025.0,-1184704281.0,C,2020
428764500,2019-12-31,2965000.0,-405649000.0,C,2019
428764682,2022-12-31,144784898.0,-132837.0,C,2022
428764682,2021-12-31,157635524.0,11715877.0,C,2021
428764682,2020-12-31,189401229.0,-1084429.0,C,2020
428764682,2019-12-31,193489562.0,-1016969.0,C,2019
428785042,2022-12-31,1196258409.0,66968792.0,C,2022
428785042,2021-12-31,1135017585.0,58941993.0,C,2021
428785042,2020-12-31,764481859.0,32584908.0,C,2020
428785042,2019-12-31,576589986.0,18896318.0,C,2019
428834113,2021-12-31,17650497.0,3132914.0,C,2021
428834113,2020-12-31,14465316.0,3350653.0,C,2020
428834113,2019-12-31,12545412.0,2681951.0,C,2019
428891113,2022-12-31,4556037079.0,102521494.0,C,2022
428891113,2021-12-31,4391385907.0,327040572.0,C,2021
428891113,2020-12-31,2827919952.0,-393852211.0,C,2020
428891113,2019-12-31,3767442822.0,336381574.0,C,2019
429057342,2022-12-31,170019489.0,8280479.0,C,2022
429057342,2021-12-31,176928173.0,5163673.0,C,2021
429057342,2020-12-31,233913987.0,7482728.0,C,2020
429057342,2019-12-31,352544191.0,5080087.0,C,2019
429356884,2022-12-31,9843491.0,558220.0,C,2022
429356884,2021-12-31,7104456.0,391693.0,C,2021
429356884,2020-12-31,6396709.0,589945.0,C,2020
429356884,2019-12-31,7073504.0,829673.0,C,2019
429425150,2022-12-31,200852815.0,2910880.0,C,2022
429425150,2021-12-31,153385640.0,3129701.0,C,2021
429425150,2020-12-31,139653389.0,1061124.0,C,2020
429425150,2019-12-31,197292113.0,4362259.0,C,2019
429574395,2021-12-31,208277000.0,9578000.0,K,2021
429574395,2020-12-31,198702000.0,0.0,K,2020
429574395,2019-12-31,217569.0,1903.0,K,2019
429715378,2022-12-31,15945687.0,912048.0,C,2022
429715378,2021-12-31,13201481.0,638602.0,C,2021
429715378,2020-12-31,10943595.0,215944.0,C,2020
429715378,2019-12-31,10160829.0,402303.0,C,2019
429811284,2022-12-31,150693587.0,2555951.0,C,2022
429811284,2021-12-31,136312467.0,2398439.0,C,2021
429811284,2020-12-31,136033690.0,761433.0,C,2020
429811284,2019-12-31,155046226.0,1977176.0,C,2019
429937519,2022-12-31,69562465.0,1344681.0,C,2022
429937519,2021-12-31,62174496.0,-1049198.0,C,2021
429937519,2020-12-31,58127452.0,-714738.0,C,2020
429937519,2019-12-31,62500539.0,1455736.0,C,2019
429946734,2022-12-31,19713205.0,618473.0,C,2022
429946734,2021-12-31,19532102.0,472895.0,C,2021
429946734,2020-12-31,14201619.0,110980.0,C,2020
429946734,2019-12-31,18344290.0,133210.0,C,2019
429955297,2022-12-31,3476959000.0,79340000.0,C,2022
429955297,2021-12-31,3351775000.0,66480000.0,S,2021
429955297,2020-12-31,2927747000.0,31093000.0,C,2020
429955297,2019-12-31,3909675000.0,93599000.0,C,2019
430006643,2022-12-31,1140294516.0,14958135.0,C,2022
430006643,2021-12-31,919198124.0,8196215.0,C,2021
430006643,2020-12-31,789187121.0,1044894.0,C,2020
430006643,2019-12-31,817846394.0,902876.0,C,2019
430172189,2022-12-31,56733165.0,1817206.0,C,2022
430172189,2021-12-31,47420058.0,2388674.0,C,2021
430172189,2020-12-31,37903232.0,1603193.0,C,2020
430172189,2019-12-31,38843568.0,1732700.0,C,2019
430355495,2023-03-31,1055261703.0,66271531.0,K,2022
430355495,2022-03-31,754044006.0,476586861.0,K,2021
430355495,2020-03-31,405837306.0,301480581.0,K,2019
430355495,2019-03-31,328450072.0,21337479.0,K,2018
430359927,2021-12-31,62547925.0,-10050779.0,C,2021
430359927,2020-12-31,66053934.0,-5714882.0,C,2020
430359927,2019-12-31,62974006.0,216701.0,C,2019
430427443,2022-12-31,3288669.0,88093.0,C,2022
430427443,2021-12-31,0.0,32070.0,C,2021
430427443,2020-12-31,0.0,31951.0,C,2020
430427443,2019-12-31,0.0,104711.0,C,2019
431509173,2022-12-31,21139058.0,1594432.0,C,2022
